Códigos de Participantes de Distribuidores,,,,,
,,,,,
Código,Empresa,Unidad,Fecha Alta,Estado,
"0172
0426
0112
0557
0420
0621
0117
0118
0119
0120
0558
0121
0033
0122
0123
0124
0125
0187
0617
0415
0127
0126
0128
0129
0130
0135
0133
0131
0132
0134
0136
0073","ADURIZ DISTRIBUCIÓN, S.L.
AFRODÍSIO PASCUAL ALONSO, S.L.
AGRI ENERGÍA ELÉCTRICA, S.A.
AGRUPACIÓN DISTRIBUIDORA DE ESCUER, S.L.
ALARCÓN NAVARRO EMPRESA ELÉCTRICA, S.L.
ALCONERA DE ELECTRICIDAD, S.L.U.
ALSET ELÉCTRICA, S.L.
ANSELMO LEÓN DISTRIBUCIÓN, S.L.
ANTOLINA RUIZ RUIZ, S.L.U.
ARAGONESA DE ACTIVIDADES ENERGÉTICAS, S.A. (AAESA)
ARAMAIOKO ARGINDAR BANATZILEA, S.A.
AURORA GINER REIG, S.L.
BARRAS ELÉCTRICAS GALAICO-ASTURIANAS S.A.
BASSOLS ENERGÍA, S.A.
BERRUEZA, S.A.
BLAZQUEZ, S.L.
C. MARCIAL CHACON E HIJOS, S.L.
CARDENER DISTRIBUCIÓ ELÈCTRICA, S.L.U.
CATENERIBAS, S.L.
CENTRAL ELÉCTRICA DE POZO LORENTE, S. L.
CENTRAL ELÉCTRICA INDUSTRIAL, S.L.
CENTRAL ELÉCTRICA MITJANS, S.L.
CENTRAL ELÉCTRICA SAN ANTONIO, S.L.
CENTRAL ELÉCTRICA SAN FRANCISCO, S.L.
CENTRAL ELÉCTRICA SESTELO Y CIA, S.A.
COELCA REDES, S.L.U.
COMPAÑÍA DE ELECTRICIDAD DEL CONDADO, S.A.
COMPAÑÍA DE ELECTRIFICACIÓN, S.L.
COMPAÑÍA ELÉCTRICA DE FEREZ, S.L.
COMPAÑÍA MELILLENSE DE GAS Y ELECTRICIDAD, S.A.
COOPERATIVA ELÉCTRICA ALBORENSE, S.A.
COOPERATIVA ELECTRICA BFCA.SAN FCO.DE ASIS, COOP.V.","R1-090
R1-284
R1-014
R1-310
R1-301
R1-345
R1-191
R1-043
R1-184
R1-179
R1-302
R1-111
R1-003
R1-015
R1-083
R1-084
R1-180
R1-037
R1-336
R1-307
R1-242
R1-085
R1-210
R1-086
R1-022
R1-150
R1-044
R1-068
R1-253
R1-027
R1-024
R1-033","01/07/2009
01/04/2009
01/03/2009
01/07/2009
01/07/2009
01/07/2009
01/05/2009
01/04/2009
01/07/2009
01/07/2009
01/07/2009
01/07/2009
01/07/2009
01/03/2009
01/04/2009
01/03/2009
01/03/2009
01/03/2009
01/07/2009
01/07/2009
01/04/2009
01/07/2009
01/04/2009
01/06/2009
01/03/2009
01/07/2009
01/04/2009
01/04/2009
01/06/2009
01/07/2009
01/06/2009
01/07/2009",,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,"VBIGajEa NaT:E
31/12/2999"
,,,,,
26 agosto 2025 1 de 11,,,,,
